id	hits	hits.normalized	diff.expr.cases	is.exception
GSTM3	0	0.0	0	false
MYBPC3	0	0.0	0	false
GSTM2	0	0.0	0	false
Rdx	0	0.0	0	false
KCNB1	0	0.0	0	false
GSTM1	0	0.0	0	false
MCRS1	0	0.0	0	false
BBOX1	0	0.0	0	false
ZNF35	0	0.0	0	false
RPL41A	0	0.0	0	false
MYBPC1	0	0.0	0	false
MMP10	0	0.0	0	false
FXYD1	0	0.0	0	false
MMP13	0	0.0	1	true
MMP14	0	0.0	0	false
PXMP2	0	0.0	0	false
FXYD3	0	0.0	0	false
RAPGEF2	0	0.0	0	false
RAPGEF3	0	0.0	0	false
HCST	0	0.0	0	false
FXYD7	0	0.0	0	false
RAPGEF1	0	0.0	0	false
FXYD6	0	0.0	0	false
RAPGEF6	0	0.0	0	false
RAPGEF4	0	0.0	0	false
RAPGEF5	0	0.0	0	false
KCNC1	0	0.0	0	false
KCNC2	0	0.0	0	false
cgn	0	0.0	0	false
ZNF45	0	0.0	0	false
DHH1	0	0.0	0	false
SHB	0	0.0	0	false
SHE	0	0.0	0	false
RPL40B	0	0.0	0	false
SHD	0	0.0	0	false
BBC3	0	0.0	0	false
ZNF41	0	0.0	0	false
Gar1	0	0.0	0	false
Lrrc7	0	0.0	0	false
MBD4	0	0.0	0	false
EGLN2	0	0.0	0	false
EGLN1	0	0.0	0	false
MBD5	0	0.0	0	false
MBD6	0	0.0	0	false
APC2	0	0.0	0	false
EGLN3	0	0.0	0	false
MBD1	0	0.0	0	false
PKLR	0	0.0	0	false
MBD2	0	0.0	0	false
GSTO1	0	0.0	0	false
MBD3	0	0.0	0	false
ADAM12	0	0.0	0	false
Elp3	0	0.0	0	false
BGN	0	0.0	0	false
ADAM11	0	0.0	0	false
ADAM10	0	0.0	0	false
SCTR	0	0.0	0	false
YVH1	0	0.0	0	false
Pdzrn3	0	0.0	0	false
ARCN1	0	0.0	0	false
ADAM19	0	0.0	0	false
ADAM17	0	0.0	0	false
ADAM15	0	0.0	0	false
PKN1	0	0.0	0	false
PTRH2	0	0.0	0	false
PKN3	0	0.0	0	false
PKN2	0	0.0	0	false
PRKRIR	0	0.0	0	false
APCS	0	0.0	0	false
Psmc6	0	0.0	0	false
KCNA1	0	0.0	0	false
PTAFR	0	0.0	1	true
KCNA2	0	0.0	0	false
GSTP1	0	0.0	0	false
KCNA3	0	0.0	0	false
PRKAG2	0	0.0	0	false
KCNA4	0	0.0	0	false
KCNA5	0	0.0	0	false
ADAM22	0	0.0	0	false
PRKAG3	0	0.0	0	false
PRKAG1	0	0.0	0	false
PLAGL2	0	0.0	0	false
PLAGL1	0	0.0	0	false
NEFL	0	0.0	0	false
NEFM	0	0.0	0	false
PKM2	0	0.0	0	false
RICTOR	0	0.0	0	false
Rara	0	0.0	0	false
NEFH	0	0.0	0	false
BID	1	1.0	1	true
FADS1	0	0.0	0	false
MAP3K3	0	0.0	0	false
FBXW5	0	0.0	0	false
KCNF1	0	0.0	0	false
MAP3K4	0	0.0	0	false
FBXW4	0	0.0	0	false
MAP3K1	0	0.0	0	false
FBXW7	0	0.0	0	false
BIK	0	0.0	0	false
MAP3K2	0	0.0	0	false
FBXW9	0	0.0	0	false
FBXW8	0	0.0	0	false
APE2	0	0.0	0	false
Tubb2b	0	0.0	0	false
FBXO17	0	0.0	0	false
FBXO18	0	0.0	0	false
STX8	0	0.0	0	false
Cfl1	0	0.0	0	false
MSH2	0	0.0	0	false
FBXO11	0	0.0	0	false
FBXW2	0	0.0	0	false
SKI	0	0.0	0	false
LRCH2	0	0.0	0	false
MSH3	0	0.0	0	false
MSH4	0	0.0	0	false
Chrna7	0	0.0	0	false
MSH5	0	0.0	0	false
MSH6	0	0.0	0	false
PKP3	0	0.0	0	false
PDCD5	0	0.0	0	false
PKP2	0	0.0	0	false
PDCD4	0	0.0	1	true
PDCD2	0	0.0	0	false
PKP4	0	0.0	0	false
PDCD1	0	0.0	0	false
LRCH4	0	0.0	0	false
PKP1	0	0.0	0	false
KCNG2	0	0.0	0	false
KCNG3	0	0.0	0	false
PDCD7	0	0.0	0	false
SLA	0	0.0	0	false
PDCD6	0	0.0	0	false
RASL11B	0	0.0	0	false
IL1RAP	0	0.0	0	false
NPAS2	0	0.0	0	false
NPAS4	0	0.0	0	false
APEH	0	0.0	0	false
SLK	0	0.0	0	false
SLN	0	0.0	0	false
STX7	0	0.0	0	false
STX6	0	0.0	0	false
STX5	0	0.0	0	false
STX4	0	0.0	0	false
MAP3K7	0	0.0	0	false
STX3	0	0.0	0	false
NDOR1	0	0.0	0	false
MAP3K8	1	1.0	1	true
STX2	0	0.0	0	false
MAP3K5	0	0.0	0	false
KCNH1	0	0.0	0	false
KCNH2	0	0.0	0	false
MAP3K6	0	0.0	0	false
NEK9	0	0.0	0	false
PIAS4	0	0.0	0	false
KCND2	0	0.0	0	false
NEK6	0	0.0	0	false
NEK7	0	0.0	0	false
NEK8	0	0.0	0	false
RFXANK	0	0.0	0	false
FBXO38	0	0.0	0	false
C6orf15	0	0.0	0	false
PIAS1	0	0.0	0	false
FBXO34	0	0.0	0	false
PIAS3	0	0.0	0	false
FBXO31	0	0.0	0	false
PIAS2	0	0.0	0	false
FBXO32	0	0.0	0	false
Map4k3	0	0.0	0	false
FBXO30	0	0.0	0	false
SMO	0	0.0	0	false
DRAP1	0	0.0	0	false
BMP2K	0	0.0	0	false
MNAT1	0	0.0	0	false
NOP10	0	0.0	0	false
BLK	0	0.0	0	false
KCNE1	0	0.0	0	false
KCNE2	0	0.0	0	false
BLM	0	0.0	0	false
FBXO28	0	0.0	0	false
ZC4H2	0	0.0	0	false
FBXO27	0	0.0	0	false
MSI2	0	0.0	0	false
FBXO22	0	0.0	0	false
MMP25	0	0.0	0	false
FNTB	0	0.0	0	false
FNTA	0	0.0	0	false
TNFRSF8	0	0.0	0	false
NEK2	0	0.0	0	false
TNFRSF9	0	0.0	0	false
BMF	0	0.0	0	false
ZKSCAN5	0	0.0	0	false
TNFRSF4	0	0.0	0	false
SCXA	0	0.0	0	false
KCNJ5	0	0.0	0	false
KCNJ6	0	0.0	0	false
KCNJ8	0	0.0	0	false
UNC45A	0	0.0	0	false
KCNJ9	0	0.0	0	false
API5	0	0.0	0	false
DHPS	0	0.0	0	false
HTR1D	0	0.0	0	false
HTR1E	0	0.0	0	false
HTR1B	0	0.0	0	false
HTR1A	0	0.0	0	false
BMX	0	0.0	0	false
RABGGTB	0	0.0	0	false
MSL2	0	0.0	0	false
SON	0	0.0	0	false
SP1	0	0.0	0	false
SP3	0	0.0	0	false
SP2	0	0.0	0	false
SP4	0	0.0	0	false
Bcl2	0	0.0	0	false
Mcm6	0	0.0	0	false
SP8	0	0.0	0	false
KCNK3	0	0.0	0	false
Mcm2	0	0.0	0	false
BCAR1	0	0.0	0	false
IREB2	0	0.0	0	false
Map1lc3b	0	0.0	0	false
BCAR3	0	0.0	0	false
Map1lc3a	0	0.0	0	false
ONECUT1	0	0.0	0	false
SHMT2	0	0.0	0	false
ONECUT2	0	0.0	0	false
SHMT1	0	0.0	0	false
HTR2C	0	0.0	0	false
MLLT1	0	0.0	0	false
HTR2A	0	0.0	0	false
MLLT3	0	0.0	0	false
APJ1	0	0.0	0	false
APIP	0	0.0	0	false
MLLT4	0	0.0	0	false
FBXO44	0	0.0	0	false
BICD1	0	0.0	0	false
FBXO45	0	0.0	0	false
BICD2	0	0.0	0	false
MLLT6	0	0.0	0	false
SPN	0	0.0	0	false
BOC	0	0.0	0	false
NELF	0	0.0	0	false
BOK	0	0.0	0	false
BCAS1	0	0.0	0	false
PRLHR	0	0.0	0	false
MBIP	0	0.0	0	false
BCAS2	0	0.0	0	false
NOP58	0	0.0	0	false
SRCIN1	0	0.0	0	false
KCNH5	0	0.0	0	false
UNC5A	0	0.0	0	false
SORL1	0	0.0	0	false
BCS1L	0	0.0	0	false
CFDP1	0	0.0	0	false
C1D	0	0.0	0	false
IL2RA	0	0.0	0	false
IL2RB	0	0.0	0	false
GAPDH	0	0.0	0	false
NOP56	0	0.0	0	false
PIWIL3	0	0.0	0	false
ZMYND8	0	0.0	0	false
PIWIL2	0	0.0	0	false
SRC	0	0.0	0	false
C1R	1	1.0	1	true
PIWIL4	0	0.0	0	false
ALAS2	0	0.0	0	false
UHRF2	0	0.0	0	false
C1S	1	1.0	1	true
UHRF1	0	0.0	0	false
SRF	0	0.0	0	false
DYSF	0	0.0	0	false
SRI	0	0.0	0	false
LENG8	0	0.0	0	false
U2AF2	0	0.0	0	false
U2AF1	0	0.0	0	false
SRM	0	0.0	0	false
TNFSF13B	0	0.0	0	false
Ptpn6	0	0.0	0	false
MALT1	0	0.0	0	false
SRR	0	0.0	0	false
SRY	0	0.0	0	false
FBXO5	0	0.0	0	false
Cxxc1	0	0.0	0	false
Arrb2	0	0.0	0	false
KRIT1	0	0.0	0	false
FBXO4	0	0.0	0	false
FBXO7	0	0.0	0	false
RNMTL1	0	0.0	0	false
FBXO6	0	0.0	0	false
NEO1	0	0.0	0	false
KCNJ1	0	0.0	0	false
KCNJ2	0	0.0	0	false
PIWIL1	0	0.0	0	false
MBL2	0	0.0	0	false
KCNJ3	0	0.0	0	false
KCNJ4	0	0.0	0	false
SSB	0	0.0	0	false
PEX19	0	0.0	0	false
FBXO3	0	0.0	0	false
FBXO2	0	0.0	0	false
GPKOW	0	0.0	0	false
PEX10	0	0.0	0	false
PEX12	0	0.0	0	false
PEX13	0	0.0	0	false
APM2	0	0.0	0	false
PEX14	0	0.0	0	false
PEX16	0	0.0	0	false
ST5	0	0.0	0	false
Apc	0	0.0	0	false
SST	0	0.0	0	false
ST7	0	0.0	0	false
FLYWCH1	0	0.0	0	false
BRE	0	0.0	0	false
APLF	0	0.0	0	false
SUB1	0	0.0	0	false
Keap1	0	0.0	0	false
MTCP1	0	0.0	0	false
MT1G	0	0.0	0	false
MT1H	0	0.0	0	false
CES1	0	0.0	0	false
SSNA1	0	0.0	0	false
MYCBP2	0	0.0	0	false
Rrh	0	0.0	0	false
IL2RG	0	0.0	0	false
Mtor	0	0.0	0	false
PEX25	0	0.0	0	false
PEX26	0	0.0	0	false
C4A	0	0.0	0	false
PSMB10	0	0.0	0	false
C4B	0	0.0	0	false
BSG	0	0.0	0	false
RACGAP1	0	0.0	0	false
PEG10	0	0.0	0	false
STK38L	0	0.0	0	false
ATXN7L2	0	0.0	0	false
ATXN7L3	0	0.0	0	false
Bcor	0	0.0	0	false
BSN	0	0.0	0	false
YES1	0	0.0	0	false
NTNG2	0	0.0	0	false
MSR1	0	0.0	0	false
XBP1	0	0.0	0	false
APOBEC3G	0	0.0	0	false
NTNG1	0	0.0	0	false
TNFSF15	0	0.0	0	false
TNFSF13	0	0.0	0	false
TNFSF14	1	1.0	1	true
YOL086W-A	0	0.0	0	false
IGF1	0	0.0	0	false
TFB2M	0	0.0	0	false
IGF2	0	0.0	0	false
RNF144B	0	0.0	0	false
CNKSR2	0	0.0	0	false
CNKSR1	0	0.0	0	false
MC1R	0	0.0	0	false
RNF144A	0	0.0	0	false
CWF19L1	0	0.0	0	false
NET1	0	0.0	0	false
GRAP	0	0.0	0	false
SDC1	0	0.0	0	false
BTK	0	0.0	0	false
SDC2	0	0.0	0	false
SPDYA	0	0.0	0	false
FBXL4	0	0.0	0	false
GRB2	0	0.0	0	false
FBXL3	0	0.0	0	false
FBXL6	0	0.0	0	false
FBXL5	0	0.0	0	false
GRB7	0	0.0	0	false
CES3	0	0.0	0	false
APOBEC3C	0	0.0	0	false
CETP	0	0.0	0	false
ZMYND19	0	0.0	0	false
ZBTB2	0	0.0	0	false
ZBTB1	0	0.0	0	false
ZBTB5	0	0.0	0	false
RCBTB2	0	0.0	0	false
ZBTB3	0	0.0	0	false
MT2A	0	0.0	0	false
LGALS4	0	0.0	0	false
APOM	0	0.0	0	false
LGALS3	0	0.0	0	false
LGALS2	0	0.0	0	false
LGALS1	0	0.0	0	false
FAM190B	0	0.0	0	false
TNFSF11	0	0.0	0	false
APOH	0	0.0	0	false
KCNN2	0	0.0	0	false
APOE	0	0.0	0	false
APOF	0	0.0	0	false
KCNN4	0	0.0	0	false
TNFSF10	0	0.0	0	false
LGALS9	0	0.0	0	false
LGALS8	0	0.0	0	false
APOD	0	0.0	0	false
LGALS7	0	0.0	0	false
APOB	0	0.0	0	false
MST4	0	0.0	0	false
BBS2	0	0.0	0	false
ZHX3	0	0.0	0	false
BBS1	0	0.0	0	false
SLC10A2	0	0.0	0	false
GAB2	0	0.0	0	false
AGTRAP	0	0.0	0	false
KLHL2	0	0.0	0	false
GAB1	0	0.0	0	false
PRPF40B	0	0.0	0	false
KCNRG	0	0.0	0	false
GAB3	0	0.0	0	false
PRPF40A	0	0.0	0	false
ZHX1	0	0.0	0	false
RAP2A	0	0.0	0	false
ZHX2	0	0.0	0	false
MC3R	0	0.0	0	false
ZBTB9	0	0.0	0	false
RAP2B	0	0.0	0	false
TFAP4	0	0.0	0	false
KCNS3	0	0.0	0	false
KLHL8	0	0.0	0	false
KLHL9	0	0.0	0	false
IGHE	0	0.0	0	false
TAX1BP1	0	0.0	0	false
C14orf4	0	0.0	0	false
TAX1BP3	0	0.0	0	false
FAM193B	0	0.0	0	false
MSTN	0	0.0	0	false
C14orf1	0	0.0	0	false
Atr	0	0.0	0	false
Hnrnpr	0	0.0	0	false
DHX8	0	0.0	0	false
DHX9	0	0.0	0	false
RRAD	0	0.0	0	false
MRPS14	0	0.0	0	false
SDC3	0	0.0	0	false
MRPS12	0	0.0	0	false
SDC4	0	0.0	1	true
Mtap2	0	0.0	0	false
TGFA	0	0.0	1	true
C8A	0	0.0	0	false
TFB1M	0	0.0	0	false
Mtap6	0	0.0	0	false
C8B	0	0.0	0	false
Mtap4	0	0.0	0	false
NEU3	0	0.0	0	false
C8G	0	0.0	0	false
NEU4	0	0.0	0	false
RAP1A	0	0.0	0	false
SH3BGRL	0	0.0	0	false
RAP1B	0	0.0	0	false
NEU1	0	0.0	0	false
RRAS	0	0.0	0	false
FCER1A	0	0.0	0	false
FCER1G	0	0.0	0	false
DYNC1I2	0	0.0	0	false
DYNC1I1	0	0.0	0	false
BBS4	0	0.0	0	false
MRPS27	0	0.0	0	false
SORT1	0	0.0	0	false
MRPS25	0	0.0	0	false
SYK	0	0.0	0	false
MRPS26	0	0.0	0	false
GAD2	0	0.0	0	false
GAD1	0	0.0	0	false
MRPS24	0	0.0	0	false
SYP	0	0.0	0	false
MRPS21	0	0.0	0	false
CACYBP	0	0.0	0	false
MRPS22	0	0.0	0	false
APRT	0	0.0	0	false
Mad1l1	0	0.0	0	false
BRMS1	0	0.0	0	false
KCNQ1	0	0.0	0	false
KCNQ2	0	0.0	0	false
FAM195A	0	0.0	0	false
MC5R	0	0.0	0	false
KCNQ3	0	0.0	0	false
KCNQ5	0	0.0	0	false
TACC2	0	0.0	0	false
TACC3	0	0.0	0	false
HDGF	0	0.0	1	true
RAD1	0	0.0	0	false
TACC1	0	0.0	0	false
DYNC1H1	0	0.0	0	false
IGHM	0	0.0	0	false
SELPLG	0	0.0	0	false
MRPS34	0	0.0	0	false
MRPS35	0	0.0	0	false
PRICKLE3	0	0.0	0	false
PRICKLE1	0	0.0	0	false
RRD2	0	0.0	0	false
MRPS31	0	0.0	0	false
POFUT2	0	0.0	0	false
ENPP1	0	0.0	0	false
GRE1	0	0.0	0	false
MC4R	0	0.0	0	false
SUFU	0	0.0	0	false
DMBT1	0	0.0	0	false
RAC3	0	0.0	0	false
SDF4	0	0.0	0	false
RAC1	0	0.0	0	false
SDF2	0	0.0	0	false
RAC2	0	0.0	0	false
YKR023W	0	0.0	0	false
MRE11A	0	0.0	0	false
APTX	0	0.0	0	false
SDHB	0	0.0	0	false
DHDDS	0	0.0	0	false
ZNF70	0	0.0	0	false
DNAJB11	0	0.0	0	false
ZNF74	0	0.0	0	false
DENND4A	0	0.0	0	false
Dusp22	0	0.0	0	false
RAF1	0	0.0	0	false
Nr3c1	0	0.0	0	false
INPPL1	0	0.0	0	false
RRF1	0	0.0	0	false
ZNF83	0	0.0	0	false
TBX21	0	0.0	0	false
IGKC	0	0.0	0	false
Kcnab2	0	0.0	0	false
SLIT2	0	0.0	0	false
TBX20	0	0.0	0	false
MSX1	0	0.0	0	false
MSX2	0	0.0	0	false
Kcnab1	0	0.0	0	false
DENND5A	0	0.0	0	false
RAE1	0	0.0	0	false
Dusp10	0	0.0	0	false
CARD10	0	0.0	0	false
CARD11	0	0.0	0	false
IGF2R	0	0.0	0	false
PCYT1B	0	0.0	0	false
IFT20	0	0.0	0	false
ZNF92	0	0.0	0	false
PSPC1	0	0.0	0	false
FGF19	0	0.0	0	false
FGF10	0	0.0	0	false
Rtdr1	0	0.0	0	false
CARD14	0	0.0	0	false
FGF13	0	0.0	0	false
IFT27	0	0.0	0	false
FGF12	0	0.0	0	false
HTRA2	0	0.0	0	false
TACO1	0	0.0	0	false
PLAU	1	1.0	1	true
PLAT	1	1.0	1	true
IGF1R	0	0.0	0	false
PLB1	0	0.0	0	false
TGM2	0	0.0	1	true
KCNV2	0	0.0	0	false
EEF2K	0	0.0	0	false
PPIP5K1	0	0.0	0	false
PIBF1	0	0.0	0	false
RAG1	0	0.0	0	false
TGM3	0	0.0	0	false
RAG2	0	0.0	0	false
PLDN	0	0.0	0	false
Creb1	0	0.0	0	false
SUN2	0	0.0	0	false
TNIP1	1	1.0	1	true
HUNK	0	0.0	0	false
SHANK1	0	0.0	0	false
ELF1	0	0.0	0	false
ELF2	0	0.0	0	false
ELF3	0	0.0	0	false
EEF1D	0	0.0	0	false
TNIP2	0	0.0	0	false
ELF4	0	0.0	0	false
ubc	0	0.0	0	false
TNIP3	0	0.0	0	false
ELF5	0	0.0	0	false
EEF1G	0	0.0	0	false
TAG	0	0.0	0	false
ZMYND10	0	0.0	0	false
ZMYND11	0	0.0	0	false
PLEC	0	0.0	0	false
SHANK3	0	0.0	0	false
SHANK2	0	0.0	0	false
TAT	0	0.0	0	false
PLD2	0	0.0	0	false
PLD1	0	0.0	0	false
TAZ	0	0.0	0	false
TROVE2	0	0.0	0	false
PLD3	0	0.0	0	false
PITPNC1	0	0.0	0	false
RAI1	0	0.0	0	false
GRK1	0	0.0	0	false
RAI2	0	0.0	0	false
CA2	0	0.0	0	false
GRK4	0	0.0	0	false
LASP1	0	0.0	0	false
CA4	0	0.0	0	false
GRK6	0	0.0	0	false
GRK5	0	0.0	0	false
CA8	0	0.0	0	false
LPXN	0	0.0	0	false
CA9	0	0.0	0	false
TBP	0	0.0	0	false
RRM2	0	0.0	0	false
Thrb	0	0.0	0	false
CAD	0	0.0	0	false
DAPK1	0	0.0	0	false
RRM1	0	0.0	0	false
Thra	0	0.0	0	false
DAPK3	0	0.0	0	false
CAT	0	0.0	0	false
SIGIRR	0	0.0	0	false
TH1L	0	0.0	0	false
CBL	0	0.0	0	false
GMCL1L	0	0.0	0	false
GRM1	0	0.0	0	false
IL1RL1	0	0.0	0	false
GRM3	0	0.0	0	false
CBS	0	0.0	0	false
ZIC3	0	0.0	0	false
GRM7	0	0.0	0	false
Dctn2	0	0.0	0	false
ZIC1	0	0.0	0	false
TDH	0	0.0	0	false
TDG	0	0.0	0	false
ZIC2	0	0.0	0	false
IFT57	0	0.0	0	false
Bub1	0	0.0	0	false
HOMER2	0	0.0	0	false
HOMER3	0	0.0	0	false
Nr1h4	0	0.0	0	false
HOMER1	0	0.0	0	false
HUS1	0	0.0	0	false
AFAP1	0	0.0	1	true
CCK	0	0.0	0	false
TEC	0	0.0	0	false
NUP93	0	0.0	0	false
CD2	0	0.0	0	false
CD5	0	0.0	0	false
Snap25	0	0.0	0	false
OSTM1	0	0.0	0	false
CD4	0	0.0	0	false
MEX3B	0	0.0	0	false
CCS	0	0.0	0	false
NUP98	0	0.0	0	false
Snap23	0	0.0	0	false
SDPR	0	0.0	0	false
CD7	0	0.0	0	false
Dapk2	0	0.0	0	false
ZSCAN20	0	0.0	0	false
CD6	0	0.0	0	false
KRTAP4-12	0	0.0	0	false
CD9	0	0.0	0	false
VPS20	0	0.0	0	false
TEK	0	0.0	0	false
TVP15	0	0.0	0	false
VPS25	0	0.0	0	false
GTF2IRD1	0	0.0	0	false
VPS24	0	0.0	0	false
VPS29	0	0.0	0	false
VPS28	0	0.0	0	false
TES	0	0.0	0	false
GALT	0	0.0	0	false
RRN3	0	0.0	0	false
RALB	0	0.0	0	false
RALA	0	0.0	0	false
HECW1	0	0.0	0	false
UBP13	0	0.0	0	false
MTA1	0	0.0	0	false
MTA2	0	0.0	0	false
SIP18	0	0.0	0	false
SV2C	0	0.0	0	false
TFG	0	0.0	0	false
SV2B	0	0.0	0	false
NUP85	0	0.0	0	false
TGS1	0	0.0	0	false
Hes1	0	0.0	0	false
VPS11	0	0.0	0	false
ZSCAN16	0	0.0	0	false
NUP88	0	0.0	0	false
VPS16	0	0.0	0	false
ZSCAN18	0	0.0	0	false
MTA3	0	0.0	0	false
APOL1	0	0.0	0	false
RALY	0	0.0	0	false
ST3GAL2	0	0.0	0	false
VPS18	0	0.0	0	false
ST3GAL3	0	0.0	0	false
PRKCH	0	0.0	0	false
NFE2	0	0.0	0	false
PLK4	0	0.0	0	false
PRKCG	0	0.0	0	false
EDARADD	0	0.0	0	false
NFE4	0	0.0	0	false
PRKCI	0	0.0	0	false
PRKCD	0	0.0	0	false
PLK1	0	0.0	0	false
MCAM	0	0.0	0	false
PLK3	0	0.0	0	false
PRKCE	0	0.0	0	false
PLK2	0	0.0	0	false
PRKCB	0	0.0	0	false
PRKCA	0	0.0	0	false
ELL2	0	0.0	0	false
ELL3	0	0.0	0	false
COPZ2	0	0.0	0	false
COPZ1	0	0.0	0	false
SF3B14	0	0.0	0	false
Bcr	0	0.0	0	false
PRKCZ	0	0.0	0	false
BCAN	0	0.0	0	false
BCAM	0	0.0	0	false
PRKD1	0	0.0	0	false
PRKD3	0	0.0	0	false
PRKCQ	0	0.0	0	false
PRKD2	0	0.0	0	false
FREM1	0	0.0	0	false
CFB	1	1.0	1	true
Set	0	0.0	0	false
RRP8	0	0.0	0	false
MCA1	0	0.0	0	false
CFD	0	0.0	0	false
IPO13	0	0.0	0	false
CFI	0	0.0	0	false
CFH	0	0.0	0	false
PRKDC	0	0.0	0	false
ELK1	0	0.0	0	false
CFP	0	0.0	0	false
IPO11	0	0.0	0	false
ELK3	0	0.0	0	false
ELK4	0	0.0	0	false
L3MBTL	0	0.0	0	false
MTBP	0	0.0	0	false
MTC2	0	0.0	0	false
MTC3	0	0.0	0	false
MTC4	0	0.0	0	false
ALCAM	0	0.0	0	false
NUP62	0	0.0	0	false
CGB	0	0.0	0	false
CGA	0	0.0	0	false
BTF3	0	0.0	0	false
EXOC8	0	0.0	0	false
MCD1	0	0.0	0	false
IL10RB	0	0.0	0	false
IL10RA	0	0.0	0	false
CGN	0	0.0	0	false
PHOX2A	0	0.0	0	false
IL1F5	0	0.0	0	false
MTF1	0	0.0	0	false
MTF2	0	0.0	0	false
IL1F7	0	0.0	0	false
GAS1	0	0.0	0	false
EXOC5	0	0.0	0	false
RARB	0	0.0	0	false
Tuba4a	0	0.0	0	false
EXOC4	0	0.0	0	false
EXOC7	0	0.0	0	false
GART	0	0.0	0	false
RARA	0	0.0	0	false
GARS	0	0.0	0	false
GAS7	0	0.0	0	false
GAS6	0	0.0	0	false
MOCS2	0	0.0	0	false
EXOC3	0	0.0	0	false
EXOC2	0	0.0	0	false
GAS8	0	0.0	0	false
Ngfr	0	0.0	0	false
BTG4	0	0.0	0	false
BTG2	0	0.0	0	false
BTG1	0	0.0	0	false
CHM	0	0.0	0	false
PRDM16	0	0.0	0	false
PRDM14	0	0.0	0	false
RTDR1	0	0.0	0	false
SDT1	0	0.0	0	false
PRDM13	0	0.0	0	false
CHP	0	0.0	0	false
Thy1	0	0.0	0	false
MTDH	0	0.0	0	false
SDSL	0	0.0	0	false
SPTA1	0	0.0	0	false
Errfi1	0	0.0	0	false
Shh	0	0.0	0	false
NDNL2	0	0.0	0	false
TK1	0	0.0	0	false
GAR1	0	0.0	0	false
SUV3	0	0.0	0	false
RRS1	0	0.0	0	false
CIC	0	0.0	0	false
CDKN2C	0	0.0	0	false
CDKN2D	0	0.0	0	false
CDKN2A	0	0.0	0	false
MCF2	0	0.0	0	false
CDKN2B	0	0.0	0	false
ELP2	0	0.0	0	false
ELP3	0	0.0	0	false
RRP1B	0	0.0	0	false
C1orf182	0	0.0	0	false
ELP4	0	0.0	0	false
CIT	0	0.0	0	false
TOM1L2	0	0.0	0	false
RPL4P5	0	0.0	0	false
NFIB	0	0.0	0	false
NFIC	0	0.0	0	false
TOM1L1	0	0.0	0	false
PLP2	0	0.0	0	false
PLP1	0	0.0	0	false
PLIN3	0	0.0	0	false
TIMELESS	0	0.0	0	false
TKT	0	0.0	0	false
SETD5	0	0.0	0	false
Tnfrsf14	0	0.0	0	false
CDKN1B	0	0.0	0	false
CDKN1C	0	0.0	0	false
CDKN1A	0	0.0	0	false
RARG	0	0.0	0	false
SETD7	0	0.0	0	false
SETD8	0	0.0	0	false
