id	hits	hits.normalized	diff.expr.cases	is.exception
"35227"	0	NaN	0	true
"11258"	0	NaN	0	true
"29336"	0	NaN	0	true
"12451"	0	NaN	0	true
"10059"	0	NaN	0	true
"541"	0	NaN	0	true
"13650"	0	NaN	0	true
"1340"	0	NaN	0	true
"29339"	0	NaN	0	true
"35228"	0	NaN	0	true
"11257"	0	NaN	0	true
"12452"	0	NaN	0	true
"10058"	0	NaN	0	true
"540"	0	NaN	0	true
"13651"	0	NaN	0	true
"11256"	0	NaN	0	true
"1341"	0	NaN	0	true
"1342"	0	NaN	0	true
"35229"	0	NaN	0	true
"29338"	0	NaN	0	true
"12453"	0	NaN	0	true
"20737"	0	NaN	0	true
"9843"	0	NaN	0	true
"7446"	0	NaN	0	true
"24431"	0	NaN	0	true
"551"	0	NaN	0	true
"6248"	0	NaN	0	true
"30591"	0	NaN	0	true
"24697"	0	NaN	0	true
"28392"	0	NaN	0	true
"22034"	0	NaN	0	true
"8644"	0	NaN	0	true
"21935"	0	NaN	0	true
"31790"	0	NaN	0	true
"6247"	0	NaN	0	true
"27194"	0	NaN	0	true
"25630"	0	NaN	0	true
"25896"	0	NaN	0	true
"7447"	0	NaN	0	true
"23499"	0	NaN	0	true
"23233"	0	NaN	0	true
"29591"	0	NaN	0	true
"9844"	0	NaN	0	true
"20736"	0	NaN	0	true
"7445"	0	NaN	0	true
"4949"	0	NaN	0	true
"24432"	0	NaN	0	true
"30592"	0	NaN	0	true
"550"	0	NaN	0	true
"6249"	0	NaN	0	true
"24698"	0	NaN	0	true
"22033"	0	NaN	0	true
"22299"	0	NaN	0	true
"28393"	0	NaN	0	true
"8643"	0	NaN	0	true
"25895"	0	NaN	0	true
"21934"	0	NaN	0	true
"29590"	0	NaN	0	true
"9845"	0	NaN	0	true
"23234"	0	NaN	0	true
"19759"	0	NaN	0	true
"27195"	0	NaN	0	true
"20739"	0	NaN	0	true
"9841"	0	NaN	0	true
"28394"	0	NaN	0	true
"4948"	0	NaN	0	true
"8647"	0	NaN	0	true
"22036"	0	NaN	0	true
"18559"	0	NaN	0	true
"24695"	0	NaN	0	true
"21937"	0	NaN	0	true
"23231"	0	NaN	0	true
"25894"	0	NaN	0	true
"7449"	0	NaN	0	true
"29593"	0	NaN	0	true
"33090"	0	NaN	0	true
"27196"	0	NaN	0	true
"19758"	0	NaN	0	true
"23497"	0	NaN	0	true
"9842"	0	NaN	0	true
"20738"	0	NaN	0	true
"28395"	0	NaN	0	true
"4947"	0	NaN	0	true
"8646"	0	NaN	0	true
"22035"	0	NaN	0	true
"30590"	0	NaN	0	true
"24696"	0	NaN	0	true
"24430"	0	NaN	0	true
"8645"	0	NaN	0	true
"21936"	0	NaN	0	true
"7448"	0	NaN	0	true
"3749"	0	NaN	0	true
"33091"	0	NaN	0	true
"19757"	0	NaN	0	true
"23498"	0	NaN	0	true
"27197"	0	NaN	0	true
"29592"	0	NaN	0	true
"23232"	0	NaN	0	true
"25893"	0	NaN	0	true
"4946"	0	NaN	0	true
"32992"	0	NaN	0	true
"31794"	0	NaN	0	true
"2549"	0	NaN	0	true
"24693"	0	NaN	0	true
"28130"	0	NaN	0	true
"22296"	0	NaN	0	true
"28396"	0	NaN	0	true
"22030"	0	NaN	0	true
"20999"	0	NaN	0	true
"20733"	0	NaN	0	true
"8649"	0	NaN	0	true
"30595"	0	NaN	0	true
"21931"	0	NaN	0	true
"23495"	0	NaN	0	true
"3748"	0	NaN	0	true
"29595"	0	NaN	0	true
"21098"	0	NaN	0	true
"27198"	0	NaN	0	true
"9848"	0	NaN	0	true
"25892"	0	NaN	0	true
"4945"	0	NaN	0	true
"30330"	0	NaN	0	true
"32991"	0	NaN	0	true
"24694"	0	NaN	0	true
"28131"	0	NaN	0	true
"22295"	0	NaN	0	true
"28397"	0	NaN	0	true
"20998"	0	NaN	0	true
"8648"	0	NaN	0	true
"20732"	0	NaN	0	true
"27199"	0	NaN	0	true
"3747"	0	NaN	0	true
"30596"	0	NaN	0	true
"31793"	0	NaN	0	true
"29594"	0	NaN	0	true
"9849"	0	NaN	0	true
"23230"	0	NaN	0	true
"21097"	0	NaN	0	true
"25891"	0	NaN	0	true
"23496"	0	NaN	0	true
"21930"	0	NaN	0	true
"28398"	0	NaN	0	true
"32990"	0	NaN	0	true
"4944"	0	NaN	0	true
"2547"	0	NaN	0	true
"22032"	0	NaN	0	true
"30593"	0	NaN	0	true
"24691"	0	NaN	0	true
"28132"	0	NaN	0	true
"20735"	0	NaN	0	true
"22298"	0	NaN	0	true
"3746"	0	NaN	0	true
"29597"	0	NaN	0	true
"31792"	0	NaN	0	true
"1349"	0	NaN	0	true
"29331"	0	NaN	0	true
"21933"	0	NaN	0	true
"23493"	0	NaN	0	true
"9846"	0	NaN	0	true
"25890"	0	NaN	0	true
"28399"	0	NaN	0	true
"2548"	0	NaN	0	true
"4943"	0	NaN	0	true
"22031"	0	NaN	0	true
"30594"	0	NaN	0	true
"24692"	0	NaN	0	true
"28133"	0	NaN	0	true
"20734"	0	NaN	0	true
"22297"	0	NaN	0	true
"31791"	0	NaN	0	true
"3745"	0	NaN	0	true
"23494"	0	NaN	0	true
"21932"	0	NaN	0	true
"29596"	0	NaN	0	true
"29330"	0	NaN	0	true
"21099"	0	NaN	0	true
"9847"	0	NaN	0	true
"5041"	0	NaN	0	true
"25638"	0	NaN	0	true
"14859"	0	NaN	0	true
"17355"	0	NaN	0	true
"35492"	0	NaN	0	true
"18553"	0	NaN	0	true
"31532"	0	NaN	0	true
"31798"	0	NaN	0	true
"24439"	0	NaN	0	true
"30599"	0	NaN	0	true
"16157"	0	NaN	0	true
"26836"	0	NaN	0	true
"33096"	0	NaN	0	true
"34294"	0	NaN	0	true
"19752"	0	NaN	0	true
"30333"	0	NaN	0	true
"32996"	0	NaN	0	true
"10061"	0	NaN	0	true
"32730"	0	NaN	0	true
"5042"	0	NaN	0	true
"14858"	0	NaN	0	true
"17356"	0	NaN	0	true
"25637"	0	NaN	0	true
"31531"	0	NaN	0	true
"18554"	0	NaN	0	true
"33930"	0	NaN	0	true
"35493"	0	NaN	0	true
"31797"	0	NaN	0	true
"6240"	0	NaN	0	true
"10060"	0	NaN	0	true
"26835"	0	NaN	0	true
"16158"	0	NaN	0	true
"33097"	0	NaN	0	true
"19751"	0	NaN	0	true
"34295"	0	NaN	0	true
"30334"	0	NaN	0	true
"32995"	0	NaN	0	true
"23239"	0	NaN	0	true
"7440"	0	NaN	0	true
"5043"	0	NaN	0	true
"18551"	0	NaN	0	true
"25636"	0	NaN	0	true
"17353"	0	NaN	0	true
"33931"	0	NaN	0	true
"35494"	0	NaN	0	true
"31530"	0	NaN	0	true
"31796"	0	NaN	0	true
"6241"	0	NaN	0	true
"33098"	0	NaN	0	true
"30597"	0	NaN	0	true
"16155"	0	NaN	0	true
"24437"	0	NaN	0	true
"19750"	0	NaN	0	true
"26834"	0	NaN	0	true
"30331"	0	NaN	0	true
"32994"	0	NaN	0	true
"34030"	0	NaN	0	true
"34296"	0	NaN	0	true
"5044"	0	NaN	0	true
"25635"	0	NaN	0	true
"17354"	0	NaN	0	true
"18552"	0	NaN	0	true
"31795"	0	NaN	0	true
"35495"	0	NaN	0	true
"33932"	0	NaN	0	true
"6242"	0	NaN	0	true
"33099"	0	NaN	0	true
"30598"	0	NaN	0	true
"26833"	0	NaN	0	true
"16156"	0	NaN	0	true
"24438"	0	NaN	0	true
"34031"	0	NaN	0	true
"30332"	0	NaN	0	true
"32993"	0	NaN	0	true
"34297"	0	NaN	0	true
"7442"	0	NaN	0	true
"17359"	0	NaN	0	true
"23237"	0	NaN	0	true
"5045"	0	NaN	0	true
"25634"	0	NaN	0	true
"26832"	0	NaN	0	true
"18557"	0	NaN	0	true
"31536"	0	NaN	0	true
"21939"	0	NaN	0	true
"6243"	0	NaN	0	true
"22038"	0	NaN	0	true
"24435"	0	NaN	0	true
"34290"	0	NaN	0	true
"8640"	0	NaN	0	true
"33092"	0	NaN	0	true
"19756"	0	NaN	0	true
"30337"	0	NaN	0	true
"32734"	0	NaN	0	true
"7441"	0	NaN	0	true
"23238"	0	NaN	0	true
"5046"	0	NaN	0	true
"27190"	0	NaN	0	true
"25899"	0	NaN	0	true
"9840"	0	NaN	0	true
"26831"	0	NaN	0	true
"31535"	0	NaN	0	true
"18558"	0	NaN	0	true
"22037"	0	NaN	0	true
"24436"	0	NaN	0	true
"34291"	0	NaN	0	true
"6244"	0	NaN	0	true
"21938"	0	NaN	0	true
"33093"	0	NaN	0	true
"19755"	0	NaN	0	true
"25633"	0	NaN	0	true
"27191"	0	NaN	0	true
"32733"	0	NaN	0	true
"30338"	0	NaN	0	true
"32999"	0	NaN	0	true
"17357"	0	NaN	0	true
"25898"	0	NaN	0	true
"35490"	0	NaN	0	true
"7444"	0	NaN	0	true
"5047"	0	NaN	0	true
"18555"	0	NaN	0	true
"24433"	0	NaN	0	true
"26830"	0	NaN	0	true
"28390"	0	NaN	0	true
"31534"	0	NaN	0	true
"8642"	0	NaN	0	true
"16159"	0	NaN	0	true
"24699"	0	NaN	0	true
"34292"	0	NaN	0	true
"6245"	0	NaN	0	true
"33094"	0	NaN	0	true
"32732"	0	NaN	0	true
"27192"	0	NaN	0	true
"19754"	0	NaN	0	true
"25632"	0	NaN	0	true
"23235"	0	NaN	0	true
"30335"	0	NaN	0	true
"32998"	0	NaN	0	true
"17358"	0	NaN	0	true
"23236"	0	NaN	0	true
"5048"	0	NaN	0	true
"7443"	0	NaN	0	true
"35491"	0	NaN	0	true
"31533"	0	NaN	0	true
"18556"	0	NaN	0	true
"24434"	0	NaN	0	true
"28391"	0	NaN	0	true
"31799"	0	NaN	0	true
"22039"	0	NaN	0	true
"6246"	0	NaN	0	true
"8641"	0	NaN	0	true
"33095"	0	NaN	0	true
"34293"	0	NaN	0	true
"19753"	0	NaN	0	true
"25631"	0	NaN	0	true
"32731"	0	NaN	0	true
"5049"	0	NaN	0	true
"27193"	0	NaN	0	true
"25897"	0	NaN	0	true
"30336"	0	NaN	0	true
"32997"	0	NaN	0	true
"33937"	0	NaN	0	true
"11243"	0	NaN	0	true
"13640"	0	NaN	0	true
"35234"	0	NaN	0	true
"29329"	0	NaN	0	true
"1592"	0	NaN	0	true
"32738"	0	NaN	0	true
"12442"	0	NaN	0	true
"2790"	0	NaN	0	true
"10045"	0	NaN	0	true
"34036"	0	NaN	0	true
"31539"	0	NaN	0	true
"33938"	0	NaN	0	true
"11242"	0	NaN	0	true
"13641"	0	NaN	0	true
"35235"	0	NaN	0	true
"29328"	0	NaN	0	true
"1593"	0	NaN	0	true
"32737"	0	NaN	0	true
"12443"	0	NaN	0	true
"2791"	0	NaN	0	true
"10044"	0	NaN	0	true
"34037"	0	NaN	0	true
"33939"	0	NaN	0	true
"31538"	0	NaN	0	true
"34038"	0	NaN	0	true
"13642"	0	NaN	0	true
"35236"	0	NaN	0	true
"11241"	0	NaN	0	true
"30339"	0	NaN	0	true
"1590"	0	NaN	0	true
"14841"	0	NaN	0	true
"12444"	0	NaN	0	true
"32736"	0	NaN	0	true
"10043"	0	NaN	0	true
"34039"	0	NaN	0	true
"12445"	0	NaN	0	true
"13643"	0	NaN	0	true
"5290"	0	NaN	0	true
"11240"	0	NaN	0	true
"31537"	0	NaN	0	true
"26829"	0	NaN	0	true
"35237"	0	NaN	0	true
"1591"	0	NaN	0	true
"10042"	0	NaN	0	true
"14840"	0	NaN	0	true
"32735"	0	NaN	0	true
"12446"	0	NaN	0	true
"14843"	0	NaN	0	true
"35496"	0	NaN	0	true
"35230"	0	NaN	0	true
"5291"	0	NaN	0	true
"33933"	0	NaN	0	true
"26828"	0	NaN	0	true
"13644"	0	NaN	0	true
"10041"	0	NaN	0	true
"16141"	0	NaN	0	true
"34032"	0	NaN	0	true
"34298"	0	NaN	0	true
"25629"	0	NaN	0	true
"12447"	0	NaN	0	true
"35231"	0	NaN	0	true
"17340"	0	NaN	0	true
"33934"	0	NaN	0	true
"35497"	0	NaN	0	true
"5292"	0	NaN	0	true
"26827"	0	NaN	0	true
"13645"	0	NaN	0	true
"14842"	0	NaN	0	true
"16142"	0	NaN	0	true
"10040"	0	NaN	0	true
"34033"	0	NaN	0	true
"6490"	0	NaN	0	true
"34299"	0	NaN	0	true
"25628"	0	NaN	0	true
"14845"	0	NaN	0	true
"12448"	0	NaN	0	true
"35232"	0	NaN	0	true
"7690"	0	NaN	0	true
"33935"	0	NaN	0	true
"35498"	0	NaN	0	true
"5293"	0	NaN	0	true
"24429"	0	NaN	0	true
"26826"	0	NaN	0	true
"13646"	0	NaN	0	true
"34034"	0	NaN	0	true
"6491"	0	NaN	0	true
"5294"	0	NaN	0	true
"12449"	0	NaN	0	true
"25627"	0	NaN	0	true
"33936"	0	NaN	0	true
"14844"	0	NaN	0	true
"35233"	0	NaN	0	true
"35499"	0	NaN	0	true
"32739"	0	NaN	0	true
"13647"	0	NaN	0	true
"26825"	0	NaN	0	true
"16140"	0	NaN	0	true
"34035"	0	NaN	0	true
"6492"	0	NaN	0	true
"4930"	0	NaN	0	true
"2533"	0	NaN	0	true
"2799"	0	NaN	0	true
"28388"	0	NaN	0	true
"22292"	0	NaN	0	true
"8629"	0	NaN	0	true
"20995"	0	NaN	0	true
"28122"	0	NaN	0	true
"3732"	0	NaN	0	true
"559"	0	NaN	0	true
"1335"	0	NaN	0	true
"3998"	0	NaN	0	true
"29587"	0	NaN	0	true
"23491"	0	NaN	0	true
"9828"	0	NaN	0	true
"21094"	0	NaN	0	true
"29321"	0	NaN	0	true
"4096"	0	NaN	0	true
"24690"	0	NaN	0	true
"2534"	0	NaN	0	true
"28123"	0	NaN	0	true
"28389"	0	NaN	0	true
"22291"	0	NaN	0	true
"8628"	0	NaN	0	true
"20994"	0	NaN	0	true
"3731"	0	NaN	0	true
"558"	0	NaN	0	true
"1336"	0	NaN	0	true
"3997"	0	NaN	0	true
"29586"	0	NaN	0	true
"21093"	0	NaN	0	true
"29320"	0	NaN	0	true
"23492"	0	NaN	0	true
"9829"	0	NaN	0	true
"4095"	0	NaN	0	true
"2531"	0	NaN	0	true
"2797"	0	NaN	0	true
"28124"	0	NaN	0	true
"20731"	0	NaN	0	true
"22294"	0	NaN	0	true
"1599"	0	NaN	0	true
"20997"	0	NaN	0	true
"4094"	0	NaN	0	true
"1333"	0	NaN	0	true
"3996"	0	NaN	0	true
"3730"	0	NaN	0	true
"557"	0	NaN	0	true
"29589"	0	NaN	0	true
"11249"	0	NaN	0	true
"29323"	0	NaN	0	true
"21096"	0	NaN	0	true
"9826"	0	NaN	0	true
"2532"	0	NaN	0	true
"2798"	0	NaN	0	true
"28125"	0	NaN	0	true
"20730"	0	NaN	0	true
"22293"	0	NaN	0	true
"20996"	0	NaN	0	true
"4093"	0	NaN	0	true
"1334"	0	NaN	0	true
"3995"	0	NaN	0	true
"23490"	0	NaN	0	true
"556"	0	NaN	0	true
"11248"	0	NaN	0	true
"29322"	0	NaN	0	true
"29588"	0	NaN	0	true
"9827"	0	NaN	0	true
"21095"	0	NaN	0	true
"2795"	0	NaN	0	true
"10049"	0	NaN	0	true
"28126"	0	NaN	0	true
"1597"	0	NaN	0	true
"1330"	0	NaN	0	true
"1331"	0	NaN	0	true
"3994"	0	NaN	0	true
"4092"	0	NaN	0	true
"35238"	0	NaN	0	true
"21090"	0	NaN	0	true
"11247"	0	NaN	0	true
"20991"	0	NaN	0	true
"29325"	0	NaN	0	true
"555"	0	NaN	0	true
"2530"	0	NaN	0	true
"28127"	0	NaN	0	true
"2796"	0	NaN	0	true
"10048"	0	NaN	0	true
"1598"	0	NaN	0	true
"3992"	0	NaN	0	true
"35239"	0	NaN	0	true
"1332"	0	NaN	0	true
"3993"	0	NaN	0	true
"4091"	0	NaN	0	true
"11246"	0	NaN	0	true
"20990"	0	NaN	0	true
"29324"	0	NaN	0	true
"554"	0	NaN	0	true
"28128"	0	NaN	0	true
"10047"	0	NaN	0	true
"22290"	0	NaN	0	true
"553"	0	NaN	0	true
"11245"	0	NaN	0	true
"20993"	0	NaN	0	true
"1595"	0	NaN	0	true
"3991"	0	NaN	0	true
"1594"	0	NaN	0	true
"29327"	0	NaN	0	true
"4090"	0	NaN	0	true
"21092"	0	NaN	0	true
"2792"	0	NaN	0	true
"12440"	0	NaN	0	true
"2794"	0	NaN	0	true
"28129"	0	NaN	0	true
"552"	0	NaN	0	true
"11244"	0	NaN	0	true
"20992"	0	NaN	0	true
"3990"	0	NaN	0	true
"1596"	0	NaN	0	true
"29326"	0	NaN	0	true
"21091"	0	NaN	0	true
"12441"	0	NaN	0	true
"10046"	0	NaN	0	true
"2793"	0	NaN	0	true
"9831"	0	NaN	0	true
"20725"	0	NaN	0	true
"7434"	0	NaN	0	true
"5037"	0	NaN	0	true
"563"	0	NaN	0	true
"4938"	0	NaN	0	true
"8899"	0	NaN	0	true
"28380"	0	NaN	0	true
"22022"	0	NaN	0	true
"24685"	0	NaN	0	true
"18549"	0	NaN	0	true
"22288"	0	NaN	0	true
"8632"	0	NaN	0	true
"6235"	0	NaN	0	true
"8898"	0	NaN	0	true
"5038"	0	NaN	0	true
"25884"	0	NaN	0	true
"27182"	0	NaN	0	true
"21923"	0	NaN	0	true
"23487"	0	NaN	0	true
"19748"	0	NaN	0	true
"23221"	0	NaN	0	true
"9832"	0	NaN	0	true
"7699"	0	NaN	0	true
"7433"	0	NaN	0	true
"24420"	0	NaN	0	true
"22021"	0	NaN	0	true
"562"	0	NaN	0	true
"4937"	0	NaN	0	true
"6237"	0	NaN	0	true
"20724"	0	NaN	0	true
"22287"	0	NaN	0	true
"24686"	0	NaN	0	true
"28381"	0	NaN	0	true
"8631"	0	NaN	0	true
"6236"	0	NaN	0	true
"8897"	0	NaN	0	true
"3739"	0	NaN	0	true
"5039"	0	NaN	0	true
"25883"	0	NaN	0	true
"27183"	0	NaN	0	true
"21922"	0	NaN	0	true
"23488"	0	NaN	0	true
"21089"	0	NaN	0	true
"23222"	0	NaN	0	true
"19747"	0	NaN	0	true
"17349"	0	NaN	0	true
"20727"	0	NaN	0	true
"2539"	0	NaN	0	true
"24683"	0	NaN	0	true
"561"	0	NaN	0	true
"4936"	0	NaN	0	true
"6238"	0	NaN	0	true
"8635"	0	NaN	0	true
"22024"	0	NaN	0	true
"18547"	0	NaN	0	true
"28382"	0	NaN	0	true
"8634"	0	NaN	0	true
"21925"	0	NaN	0	true
"7437"	0	NaN	0	true
"3738"	0	NaN	0	true
"19746"	0	NaN	0	true
"23485"	0	NaN	0	true
"29581"	0	NaN	0	true
"25882"	0	NaN	0	true
"27184"	0	NaN	0	true
"9830"	0	NaN	0	true
"20726"	0	NaN	0	true
"4935"	0	NaN	0	true
"7435"	0	NaN	0	true
"6239"	0	NaN	0	true
"28383"	0	NaN	0	true
"560"	0	NaN	0	true
"18548"	0	NaN	0	true
"22289"	0	NaN	0	true
"22023"	0	NaN	0	true
"24684"	0	NaN	0	true
"8633"	0	NaN	0	true
"21924"	0	NaN	0	true
"23220"	0	NaN	0	true
"3737"	0	NaN	0	true
"7436"	0	NaN	0	true
"19745"	0	NaN	0	true
"25881"	0	NaN	0	true
"27185"	0	NaN	0	true
"23486"	0	NaN	0	true
"29580"	0	NaN	0	true
"4934"	0	NaN	0	true
"2537"	0	NaN	0	true
"30341"	0	NaN	0	true
"28384"	0	NaN	0	true
"24681"	0	NaN	0	true
"22284"	0	NaN	0	true
"20987"	0	NaN	0	true
"8637"	0	NaN	0	true
"20721"	0	NaN	0	true
"3736"	0	NaN	0	true
"31540"	0	NaN	0	true
"1339"	0	NaN	0	true
"7439"	0	NaN	0	true
"23483"	0	NaN	0	true
"29583"	0	NaN	0	true
"21086"	0	NaN	0	true
"25880"	0	NaN	0	true
"27186"	0	NaN	0	true
"9836"	0	NaN	0	true
"4933"	0	NaN	0	true
"20720"	0	NaN	0	true
"22283"	0	NaN	0	true
"2538"	0	NaN	0	true
"24682"	0	NaN	0	true
"28385"	0	NaN	0	true
"8636"	0	NaN	0	true
"20986"	0	NaN	0	true
"3735"	0	NaN	0	true
"30342"	0	NaN	0	true
"7438"	0	NaN	0	true
"23484"	0	NaN	0	true
"29582"	0	NaN	0	true
"21085"	0	NaN	0	true
"4099"	0	NaN	0	true
"27187"	0	NaN	0	true
"9837"	0	NaN	0	true
"9833"	0	NaN	0	true
"20989"	0	NaN	0	true
"2535"	0	NaN	0	true
"4932"	0	NaN	0	true
"8639"	0	NaN	0	true
"22020"	0	NaN	0	true
"28120"	0	NaN	0	true
"28386"	0	NaN	0	true
"20723"	0	NaN	0	true
"22286"	0	NaN	0	true
"27188"	0	NaN	0	true
"1337"	0	NaN	0	true
"3734"	0	NaN	0	true
"21921"	0	NaN	0	true
"23481"	0	NaN	0	true
"29585"	0	NaN	0	true
"4098"	0	NaN	0	true
"9834"	0	NaN	0	true
"21088"	0	NaN	0	true
"4931"	0	NaN	0	true
"19749"	0	NaN	0	true
"28387"	0	NaN	0	true
"30340"	0	NaN	0	true
"2536"	0	NaN	0	true
"22285"	0	NaN	0	true
"24680"	0	NaN	0	true
"28121"	0	NaN	0	true
"20988"	0	NaN	0	true
"20722"	0	NaN	0	true
"8638"	0	NaN	0	true
"27189"	0	NaN	0	true
"3733"	0	NaN	0	true
"1338"	0	NaN	0	true
"3999"	0	NaN	0	true
"21920"	0	NaN	0	true
"23482"	0	NaN	0	true
"29584"	0	NaN	0	true
"9835"	0	NaN	0	true
"21087"	0	NaN	0	true
"4097"	0	NaN	0	true
"5295"	0	NaN	0	true
"7692"	0	NaN	0	true
"14847"	0	NaN	0	true
"25626"	0	NaN	0	true
"17343"	0	NaN	0	true
"18541"	0	NaN	0	true
"23229"	0	NaN	0	true
"33941"	0	NaN	0	true
"31544"	0	NaN	0	true
"6493"	0	NaN	0	true
"13648"	0	NaN	0	true
"26824"	0	NaN	0	true
"19740"	0	NaN	0	true
"34040"	0	NaN	0	true
"16145"	0	NaN	0	true
"24427"	0	NaN	0	true
"32742"	0	NaN	0	true
"30345"	0	NaN	0	true
"8890"	0	NaN	0	true
"5030"	0	NaN	0	true
"5296"	0	NaN	0	true
"14846"	0	NaN	0	true
"17344"	0	NaN	0	true
"25625"	0	NaN	0	true
"18542"	0	NaN	0	true
"33942"	0	NaN	0	true
"31543"	0	NaN	0	true
"7691"	0	NaN	0	true
"6494"	0	NaN	0	true
"24428"	0	NaN	0	true
"22029"	0	NaN	0	true
"13649"	0	NaN	0	true
"16146"	0	NaN	0	true
"26823"	0	NaN	0	true
"34041"	0	NaN	0	true
"32741"	0	NaN	0	true
"30346"	0	NaN	0	true
"5031"	0	NaN	0	true
"7694"	0	NaN	0	true
"14849"	0	NaN	0	true
"23227"	0	NaN	0	true
"5297"	0	NaN	0	true
"25624"	0	NaN	0	true
"31542"	0	NaN	0	true
"17341"	0	NaN	0	true
"35240"	0	NaN	0	true
"33943"	0	NaN	0	true
"8892"	0	NaN	0	true
"6495"	0	NaN	0	true
"24425"	0	NaN	0	true
"26822"	0	NaN	0	true
"34042"	0	NaN	0	true
